Date,Open,High,Low,Close,Volume_From,Volume_To,Year
2019-04-16,5212.81,5270.76,5190.81,5236.26,37225.68,194699629.15,2019
2019-04-17,5236.26,5317.78,5232.99,5289.75,35511.12,187312150.44,2019
2019-04-18,5289.75,5353.01,5212.18,5295.53,30109.97,158699049.55,2019
2019-04-19,5295.53,5366.6,5274.45,5326.18,23214.49,123577001.56,2019
2019-04-20,5326.18,5348.59,5232.77,5305.74,25466.81,134681237.4,2019
2019-04-21,5305.74,5444.76,5265.73,5394.67,45346.65,242498187.66,2019
2019-04-22,5394.67,5626.83,5371.31,5539.1,66448.85,368556751.66,2019
2019-04-23,5539.1,5633.0,5390.98,5454.58,61651.16,339093001.24,2019
2019-04-24,5454.58,5521.61,5031.69,5162.67,70755.72,374798664.87,2019
2019-04-25,5162.67,5361.94,5104.18,5234.09,70191.21,366773360.18,2019
2019-04-25,5162.67,5361.94,5104.18,5234.09,70191.21,366773360.18,2019
2019-04-26,5234.09,5282.97,5192.45,5229.48,21692.98,113430273.96,2019
2019-04-27,5233.47,5313.7,5218.42,5272.45,25294.87,133564683.52,2019
2019-04-28,5272.45,5299.51,5162.81,5237.96,31947.44,167206787.27,2019
2019-04-29,5237.96,5372.23,5224.64,5350.64,32567.46,172540196.26,2019
2019-04-30,5350.64,5417.17,5346.7,5389.54,27410.57,147345369.73,2019
2019-05-01,5389.54,5531.15,5387.29,5500.72,35089.37,192256639.91,2019
2019-05-02,5500.72,5891.9,5484.78,5753.38,75434.86,432335283.61,2019
2019-05-03,5753.38,5901.36,5596.15,5840.08,45628.34,263390273.68,2019
2019-05-04,5840.08,5849.5,5709.74,5794.14,25481.48,147662500.76,2019
2019-05-05,5794.14,5823.67,5644.15,5748.17,34979.71,200316185.51,2019
2019-05-06,5748.17,6031.54,5748.17,5819.57,59556.89,353043890.95,2019
2019-05-07,5819.57,6032.25,5753.08,5998.71,40967.62,241917027.36,2019
2019-05-08,5998.71,6194.91,5988.65,6171.96,51005.27,310336580.16,2019
2019-05-09,6171.96,6444.57,6133.21,6358.29,68160.13,430403405.14,2019
2019-05-10,6358.29,7394.94,6357.02,7191.36,135248.42,933141315.95,2019
2019-05-11,7191.36,7541.61,6793.21,6977.63,142892.25,1023203366.46,2019
2019-05-12,6977.63,8127.75,6873.42,7806.36,149082.57,1140302646.6,2019
2019-05-13,7806.36,8297.02,7631.34,7980.13,122383.06,976094121.29,2019
2019-05-14,7980.13,8263.29,7849.92,8183.83,86162.62,694202804.31,2019
2019-05-15,8183.83,8352.25,7679.05,7874.11,95341.68,762104107.69,2019
2019-05-16,7874.11,7930.98,6668.67,7371.96,141482.93,1023961962.83,2019
2019-05-17,7371.96,7491.67,7213.72,7266.08,41327.89,303317486.98,2019
2019-05-18,7266.08,8281.66,7257.26,8193.14,91218.12,723011166.2,2019
2019-05-19,8193.14,8193.14,7591.85,7998.29,80672.83,637617163.27,2019
2019-05-20,7998.29,8102.32,7807.77,7947.93,45005.01,357803946.85,2019
2019-05-21,7947.93,8033.76,7533.66,7626.89,54216.74,424501866.33,2019
2019-05-22,7626.89,7971.26,7478.74,7876.5,50121.07,386766321.19,2019
2019-05-23,7876.5,8165.45,7801.57,7996.4,51604.15,413162746.86,2019
2019-05-24,7996.4,8140.82,7948.68,8059.13,22294.65,179206342.03,2019
2019-05-25,8059.13,8779.0,7894.53,8726.23,57648.95,483663699.62,2019
2019-05-26,8726.23,8931.53,8668.46,8785.17,57692.17,507164714.76,2019
2019-05-27,8785.17,8818.71,8562.2,8718.85,41445.13,360752199.95,2019
2019-05-28,8718.85,8760.48,8444.1,8664.56,44056.71,380343928.72,2019
2019-05-29,8664.56,9065.89,8027.21,8276.25,95189.06,815525590.67,2019
2019-05-30,8276.25,8570.78,8116.0,8550.67,60143.23,502056527.56,2019
2019-05-31,8550.67,8619.21,8459.65,8555.87,26884.15,229736992.43,2019
2019-06-01,8555.87,8819.9,8547.48,8737.91,25506.14,221708083.06,2019
2019-06-02,8737.91,8740.24,8073.18,8114.49,63486.15,534972187.72,2019
2019-06-03,8114.49,8114.49,7463.94,7677.47,103552.9,809220381.24,2019
2019-06-04,7677.47,7917.14,7591.88,7791.29,49771.65,387021977.02,2019
2019-06-05,7791.29,7872.1,7467.52,7807.36,44397.47,342084400.02,2019
2019-06-06,7807.36,8127.63,7767.37,8002.63,51105.14,407241297.23,2019
2019-06-07,8002.63,8058.91,7796.46,7933.78,23469.94,186055499.51,2019
2019-06-08,7933.78,7964.75,7535.9,7643.44,30301.73,234551796.21,2019
2019-06-09,7643.44,8061.5,7533.53,8021.0,43154.98,339520552.04,2019
2019-06-10,8021.0,8049.78,7724.58,7917.32,35850.45,282632009.38,2019
2019-06-11,7917.32,8250.0,7834.57,8174.14,49460.34,399065678.38,2019
2019-06-12,8174.14,8326.2,8053.65,8235.57,38536.25,315594036.87,2019
2019-06-13,8235.57,8724.42,8180.39,8693.96,50383.98,424131990.84,2019
2019-06-14,8693.96,8905.14,8621.48,8853.56,38140.15,333656492.38,2019
2019-06-15,8853.56,9372.89,8800.96,8979.18,84289.2,767025702.52,2019
2019-06-16,8979.18,9468.85,8976.99,9336.01,65486.04,606269265.79,2019
2019-06-17,9336.01,9357.22,8941.83,9081.71,51829.13,473016555.83,2019
2019-06-18,9081.71,9313.18,9045.47,9280.54,32012.68,293070485.25,2019
2019-06-19,9280.54,9600.28,9219.81,9536.85,45144.43,424436854.57,2019
2019-06-20,9536.85,10230.86,9536.85,10218.87,77828.7,765543626.6,2019
2019-06-21,10218.87,11207.97,10086.32,10689.54,115793.98,1240328392.49,2019
2019-06-22,10689.54,11285.51,10513.81,10855.99,57082.02,619160985.99,2019
2019-06-23,10855.99,11100.92,10555.71,11035.74,52118.36,565444720.43,2019
2019-06-24,11035.74,11778.22,10992.37,11740.34,84123.73,953962631.15,2019
2019-06-25,11740.34,13826.76,11679.1,12913.28,211449.88,2685872365.1,2019
2019-06-26,12913.28,13314.05,10335.34,11154.09,202428.68,2345027203.81,2019
2019-06-27,11154.09,12433.0,10772.75,12355.06,120700.97,1408438810.31,2019
2019-06-28,12355.06,12362.9,11352.27,11884.1,81875.16,968516834.6,2019
2019-06-29,11884.1,12200.02,10677.83,10769.05,80893.36,917158052.37,2019
2019-06-30,10769.05,11207.0,10006.43,10591.87,115739.97,1225129699.57,2019
2019-07-01,10591.87,10927.6,9678.1,10844.13,120994.95,1239524970.43,2019
2019-07-02,10844.13,12009.59,10841.91,11981.61,115565.16,1313585829.89,2019
2019-07-03,11981.61,12055.11,11067.68,11156.52,71141.03,831236841.56,2019
2019-07-04,11156.52,11435.38,10787.94,10993.25,66066.75,734424868.07,2019
2019-07-05,10993.25,11709.27,10985.4,11248.94,48172.2,549769169.13,2019
